latitude,longitude,elevation_m,slope_deg,aspect_deg,tri,tpi_15m,label
40.336910618207874,-117.18061536925977,1458.1837158203125,1.2183542251586914,230.10671997070312,0.014892578125,-16.035888671875,0
39.282737026409464,-117.95012895380997,1497.2884521484375,8.313347816467285,13.87479019165039,0.762939453125,-4.41064453125,0
40.60319885472056,-118.21971683965282,1433.0035400390625,11.864066123962402,272.3748779296875,0.17041015625,-20.6002197265625,0
40.09596026676644,-117.85377246615141,1725.535888671875,4.708135604858398,33.56341552734375,1.2469482421875,-4.4490966796875,0
38.198287398740725,-117.30041078158997,1664.4327392578125,2.6558122634887695,354.903564453125,0.1826171875,13.8939208984375,0
40.97136450434563,-117.64673825260272,1523.54931640625,1.9693223237991333,284.3751220703125,0.0701904296875,7.0638427734375,0
40.296589648564364,-117.3784664782072,1475.0682373046875,2.1018991470336914,281.5540466308594,0.1619873046875,-55.7967529296875,0
40.375003896131,-117.85856607201339,1399.1317138671875,2.132807493209839,23.21733283996582,0.379638671875,-7.558837890625,0
38.30505291898796,-117.6814989401233,2003.34423828125,23.32936668395996,135.616943359375,3.97509765625,136.675048828125,0
39.318940283003855,-118.2907689236601,1299.891357421875,0.5023794770240784,114.37518310546875,0.02685546875,0.0716552734375,0
39.06855209052111,-117.50128584059517,2162.18408203125,2.992551326751709,139.96005249023438,0.2392578125,-67.93115234375,0
40.81765640728705,-118.44230975734096,1379.826416015625,3.825073003768921,258.16217041015625,0.0164794921875,-29.3697509765625,0
39.927637011950736,-117.57214254558751,1449.9749755859375,4.122564792633057,97.95623779296875,0.72412109375,20.624755859375,0
40.4904557555236,-117.2789239087922,1416.137451171875,0.33706387877464294,70.33716583251953,0.1885986328125,-0.4200439453125,0
39.297006787534315,-118.5665483559668,1219.477294921875,2.3648383617401123,262.07421875,0.0313720703125,-22.8497314453125,0
38.61690619858077,-117.71425944929925,1729.1824951171875,3.356577157974243,226.05648803710938,0.0242919921875,-9.73828125,0
39.64675590586946,-118.63194798690884,1186.5477294921875,0.09243963658809662,4.520391941070557,0.0487060546875,0.1270751953125,0
38.10277278910459,-117.5175045531218,1455.61181640625,0.24812646210193634,131.62220764160156,0.0633544921875,0.0267333984375,0
40.50577566969664,-118.65068497832392,1374.67333984375,0.493472695350647,65.85877227783203,0.00634765625,-4.76416015625,0
39.88925283617316,-117.14599236246683,1720.232666015625,10.790556907653809,278.1103820800781,0.6395263671875,-21.8480224609375,0
40.28698799939751,-118.55717309528653,1641.63037109375,21.786819458007812,125.86190795898438,0.0726318359375,53.6348876953125,0
39.01735925824272,-117.1054516107048,1661.787353515625,0.16290907561779022,209.2294921875,0.0096435546875,-0.232666015625,0
40.95587228523178,-117.38466526722308,1505.70166015625,9.680439949035645,235.89694213867188,0.28173828125,27.8482666015625,0
40.711810848704665,-117.75083688174898,1348.0509033203125,0.36292946338653564,25.689205169677734,0.0238037109375,-2.135986328125,0
40.35083962803688,-117.41693481244069,1429.0003662109375,0.8648264408111572,251.5650634765625,0.0855712890625,-1.724609375,0
38.51434466394735,-117.39486094936716,1802.87548828125,6.87449836730957,312.84564208984375,0.142333984375,6.73193359375,0
39.37033134754346,-117.12816600007503,2353.30810546875,27.73586082458496,279.19549560546875,0.842529296875,72.76025390625,0
38.03980918778504,-118.35221912281168,2008.104736328125,1.7384942770004272,309.6710205078125,0.047119140625,-37.5687255859375,0
38.38740369083504,-117.75720966628079,1630.1839599609375,0.7406443357467651,79.12022399902344,0.0198974609375,-6.8907470703125,0
40.05091162374005,-118.63203025212944,1188.3416748046875,0.24348577857017517,243.7457733154297,0.04541015625,-0.8175048828125,0
40.24506493869104,-117.71110326776908,1369.388671875,2.0345661640167236,93.18873596191406,0.1043701171875,-6.600830078125,0
40.9458417338025,-118.49729375287245,1434.960693359375,2.3234522342681885,87.08694458007812,0.0804443359375,-11.3450927734375,0
38.927065474573396,-117.80161154534429,2175.9140625,18.590394973754883,251.60430908203125,2.48583984375,11.740234375,0
39.06748772184865,-117.78839291941962,1882.2772216796875,15.537222862243652,158.1904296875,0.701904296875,-2.5299072265625,0
39.37924981651074,-117.97650518393367,1642.2320556640625,4.273060321807861,24.726179122924805,0.1287841796875,-63.8846435546875,0
38.49808788501799,-117.87639819630948,1934.794189453125,2.8589842319488525,46.76509094238281,0.06591796875,1.014892578125,0
38.3107405912327,-117.44998307063595,1513.2923583984375,0.21076887845993042,78.52210235595703,0.00732421875,-0.751953125,0
39.39859528879251,-117.38756255133026,2099.79541015625,8.05664348602295,122.72084045410156,0.19921875,-13.41259765625,0
38.61586997285632,-117.930260486524,1690.79931640625,4.142612457275391,310.5992431640625,0.0130615234375,-11.2080078125,0
40.00927367648287,-117.74039007786585,1073.124755859375,0.7611681818962097,352.52386474609375,0.004150390625,-0.89599609375,0
39.277305291583644,-117.15430463079998,2335.357177734375,0.9527981877326965,65.17193603515625,0.058349609375,-196.71337890625,0
40.52165390013332,-118.58840752746264,1514.9759521484375,10.325068473815918,353.46417236328125,0.1427001953125,-24.3863525390625,0
40.10507462627499,-118.59305535337357,1269.447265625,8.805008888244629,111.3743667602539,1.3079833984375,3.465087890625,0
38.8847235710531,-118.64500196768007,1701.583984375,16.381742477416992,166.06268310546875,1.33203125,52.2060546875,0
40.52033760625778,-117.63741450327397,1513.483642578125,10.797435760498047,228.6038055419922,0.1103515625,5.4150390625,0
40.43383534501767,-118.06023045728553,1322.4134521484375,0.9070250391960144,173.7064971923828,0.0037841796875,-3.1883544921875,0
39.12102945417491,-117.43160748128723,2149.740966796875,29.714448928833008,22.733240127563477,0.223876953125,-140.822998046875,0
38.809096937994575,-117.61379009300421,1972.7568359375,3.4564990997314453,325.8741149902344,0.1361083984375,-23.8309326171875,0
40.0491704402445,-118.21039201436493,1235.5684814453125,0.349569708108902,71.23845672607422,0.018310546875,0.4482421875,0
38.34166941907894,-117.2123925685383,2172.328857421875,15.219786643981934,229.11610412597656,1.578125,-38.389892578125,0
38.530922799662434,-117.45244170158595,1787.7452392578125,2.647207498550415,78.68338012695312,0.2119140625,-20.0325927734375,0
37.925162127648306,-118.32190851225967,2397.364990234375,28.010589599609375,265.5543518066406,0.179931640625,-124.436279296875,0
40.37770973323562,-118.15639594654489,2034.865966796875,37.106849670410156,55.1752815246582,0.770751953125,-34.40673828125,0
39.99365935618822,-118.24431869262341,1196.3037109375,1.190419316291809,36.316497802734375,0.1832275390625,-3.54248046875,0
40.120491180750406,-118.52146869992858,1201.677001953125,0.15919503569602966,43.546607971191406,0.021728515625,-3.77978515625,0
40.358218813878906,-118.53883741615937,1873.355712890625,18.815624237060547,44.35557174682617,0.2733154296875,-27.4637451171875,0
39.3457756469586,-117.14566076030059,2096.093017578125,17.134092330932617,170.1863250732422,1.587158203125,-100.739501953125,0
39.691292789457165,-118.02613066528566,1044.5562744140625,0.5831597447395325,165.47108459472656,0.00927734375,-1.8392333984375,0
38.341809464335505,-118.12259292611114,1517.28173828125,16.997949600219727,173.82496643066406,1.82568359375,5.753662109375,0
38.26231825408844,-117.51048855159688,1527.4412841796875,1.879176139831543,134.56288146972656,0.0042724609375,-3.3299560546875,0
40.00483448516461,-117.82274314821684,1054.1778564453125,0.7342492341995239,125.73592376708984,0.0347900390625,-22.64990234375,0
39.38409598810625,-117.14563862859933,1931.999755859375,4.183876991271973,353.28765869140625,0.076416015625,-22.1444091796875,0
39.68026557468399,-117.42103937423494,1945.3297119140625,2.8264856338500977,307.9005126953125,0.222412109375,6.0830078125,0
40.308730775364545,-117.9528519982574,1235.5814208984375,0.1531175822019577,22.77289390563965,0.0323486328125,-0.9100341796875,0
39.89886064838442,-118.13489338763469,1564.05078125,15.729839324951172,293.5105285644531,1.938720703125,-56.0306396484375,0
39.64359290207529,-117.05640898781039,2086.419189453125,19.402063369750977,109.42576599121094,0.537353515625,-4.2421875,0
39.661298161720396,-117.53156347348988,1725.2928466796875,3.991610050201416,344.2484130859375,0.0196533203125,-0.2159423828125,0
38.85824463761067,-117.11903372414268,1683.1474609375,0.031028836965560913,203.96249389648438,0.0125732421875,-0.445556640625,0
37.998954694985144,-118.59062540724908,2189.305419921875,13.587979316711426,348.62774658203125,0.6962890625,-42.857177734375,0
39.275938236133584,-117.29692372199415,1815.8619384765625,0.5024644136428833,284.6407165527344,0.083740234375,-0.067626953125,0
38.577095826601266,-117.67415392780694,1699.037841796875,0.6579638719558716,81.74137878417969,0.3387451171875,-15.126708984375,0
39.18725480781904,-118.58454069353431,1375.5062255859375,5.023974895477295,243.75950622558594,0.509765625,-17.185791015625,0
40.5868555658799,-117.7604222855524,1442.3306884765625,0.6915979385375977,248.54087829589844,0.0194091796875,-4.677001953125,0
38.63798719102254,-117.58752046775471,2012.6351318359375,12.277413368225098,252.96978759765625,0.4385986328125,7.054931640625,0
38.08542380691282,-118.77826145974663,2121.559814453125,4.187680721282959,59.166297912597656,0.041015625,-10.940185546875,0
38.78725004456694,-117.99712366579199,1487.4395751953125,1.4677668809890747,319.6729431152344,0.0274658203125,-2.9888916015625,0
38.82566299037194,-117.34134130122315,3175.72998046875,21.870317459106445,187.2510986328125,0.30517578125,130.263916015625,0
39.98442774648866,-118.27803891859045,1189.3780517578125,0.348535418510437,37.88633728027344,0.0970458984375,-1.04150390625,0
39.654455459130496,-117.98964811743205,1249.5814208984375,11.836977005004883,60.596439361572266,0.0040283203125,-21.60546875,0
40.3681892319449,-118.0183370706772,1242.8958740234375,0.13858164846897125,95.95360565185547,0.0028076171875,-0.9652099609375,0
39.9919689280553,-118.2664311772224,1192.48291015625,0.25271788239479065,91.51799774169922,0.02197265625,-1.07763671875,0
39.180516636528424,-117.1769150318489,3153.21923828125,18.852689743041992,68.64384460449219,0.446044921875,200.344482421875,0
40.462955343341655,-117.41928533599875,1517.6246337890625,2.327463150024414,135.4076385498047,0.07568359375,-0.883544921875,0
38.42730649045899,-118.60456905890787,1662.3277587890625,2.268808364868164,321.2361755371094,0.6668701171875,-33.2645263671875,0
37.97345349937937,-117.03802440901094,1603.7275390625,0.0918843224644661,48.040164947509766,0.0145263671875,-0.242919921875,0
38.185295792776095,-117.2462640122429,1849.0782470703125,5.165677547454834,25.90656089782715,0.1181640625,-6.03125,0
40.17458441381876,-118.29827461434635,1578.8563232421875,17.541515350341797,231.44371032714844,1.5909423828125,-50.4398193359375,0
39.355092555250216,-117.32102346338819,1791.6273193359375,0.7949192523956299,240.64767456054688,0.012939453125,-2.0311279296875,0
38.40937037060289,-118.6119363813058,2027.087158203125,11.727372169494629,222.79615783691406,0.411865234375,122.4688720703125,0
39.47831592307214,-117.03436613731606,2278.25439453125,5.307683944702148,206.22572326660156,0.048828125,-22.174072265625,0
38.381182709237585,-117.62359228634254,1676.004150390625,1.0239887237548828,202.75885009765625,0.024169921875,-2.4437255859375,0
40.09266428657631,-117.6510897201292,1126.0484619140625,0.2939094007015228,91.68919372558594,0.01220703125,0.6107177734375,0
39.30563352001988,-118.64017442889983,1201.8065185546875,2.344202756881714,311.0583190917969,0.0452880859375,-13.036376953125,0
39.100714876530645,-117.2147485338353,2978.858642578125,23.747852325439453,169.59010314941406,0.496826171875,139.47119140625,0
38.85057452016039,-118.7487545269465,1222.3265380859375,0.6292476654052734,333.57928466796875,0.0577392578125,-4.5257568359375,0
39.88490559434242,-118.37440708009659,1183.1168212890625,0.019116148352622986,18.621578216552734,0.005859375,-0.243896484375,0
39.040283457932375,-118.5472520247899,1347.6614990234375,0.7392380833625793,9.861230850219727,0.0030517578125,-8.8499755859375,0
